1,1,1,10,10,1,20,0.09,9,35,23
2,1,1,10,29,1,20,0.09,9,35,23
3,1,1,10,9,1,20,0.09,9,35,23
4,1,1,10,27,1,20,0.09,9,35,23
5,1,1,10,30,1,20,0.09,9,35,23
6,1,1,10,1,1,20,0.09,9,35,23
7,1,1,10,4,1,20,0.09,9,35,23
8,1,1,10,20,1,20,0.09,9,35,23
9,1,1,10,26,1,20,0.09,9,35,23
10,1,1,10,23,1,20,0.09,9,35,23
11,1,1,10,6,1,20,0.09,9,35,23
12,1,1,10,5,1,20,0.09,9,35,23
13,1,1,10,16,1,20,0.09,9,35,23
14,1,1,10,21,1,20,0.09,9,35,23
15,1,1,10,19,1,20,0.09,9,35,23
16,1,1,10,24,1,20,0.09,9,35,23
17,1,1,10,25,1,20,0.09,9,35,23
18,1,1,10,7,1,20,0.09,9,35,23
19,1,1,10,28,1,20,0.09,9,35,23
20,1,1,10,22,1,20,0.09,9,35,23
21,1,1,10,18,1,20,0.09,9,35,23
22,1,1,10,17,1,20,0.09,9,35,23
23,1,1,10,15,1,20,0.09,9,35,23
24,1,1,10,3,1,20,0.09,9,35,23
25,1,1,10,12,1,20,0.09,9,35,23
26,1,1,10,11,1,20,0.09,9,35,23
27,1,1,10,13,1,20,0.09,9,35,23
28,1,1,10,14,1,20,0.09,9,35,23
29,1,1,10,2,1,20,0.09,9,35,23
30,1,1,10,8,1,20,0.09,9,35,23
31,1,1,10,10,1,18,1,3,68,17
32,1,1,10,29,1,18,1,3,68,17
33,1,1,10,9,1,18,1,3,68,17
34,1,1,10,27,1,18,1,3,68,17
35,1,1,10,30,1,18,1,3,68,17
36,1,1,10,1,1,18,1,3,68,17
37,1,1,10,4,1,18,1,3,68,17
38,1,1,10,20,1,18,1,3,68,17
39,1,1,10,26,1,18,1,3,68,17
40,1,1,10,23,1,18,1,3,68,17
41,1,1,10,6,1,18,1,3,68,17
42,1,1,10,5,1,18,1,3,68,17
43,1,1,10,16,1,18,1,3,68,17
44,1,1,10,21,1,18,1,3,68,17
45,1,1,10,19,1,18,1,3,68,17
46,1,1,10,24,1,18,1,3,68,17
47,1,1,10,25,1,18,1,3,68,17
48,1,1,10,7,1,18,1,3,68,17
49,1,1,10,28,1,18,1,3,68,17
50,1,1,10,22,1,18,1,3,68,17
51,1,1,10,18,1,18,1,3,68,17
52,1,1,10,17,1,18,1,3,68,17
53,1,1,10,15,1,18,1,3,68,17
54,1,1,10,3,1,18,1,3,68,17
55,1,1,10,12,1,18,1,3,68,17
56,1,1,10,11,1,18,1,3,68,17
57,1,1,10,13,1,18,1,3,68,17
58,1,1,10,14,1,18,1,3,68,17
59,1,1,10,2,1,18,1,3,68,17
60,1,1,10,8,1,18,1,3,68,17
61,1,1,10,10,1,18,0.44,18,29,10
62,1,1,10,29,1,18,0.44,18,29,10
63,1,1,10,9,1,18,0.44,18,29,10
64,1,1,10,27,1,18,0.44,18,29,10
65,1,1,10,30,1,18,0.44,18,29,10
66,1,1,10,1,1,18,0.44,18,29,10
67,1,1,10,4,1,18,0.44,18,29,10
68,1,1,10,20,1,18,0.44,18,29,10
69,1,1,10,26,1,18,0.44,18,29,10
70,1,1,10,23,1,18,0.44,18,29,10
71,1,1,10,6,1,18,0.44,18,29,10
72,1,1,10,5,1,18,0.44,18,29,10
73,1,1,10,16,1,18,0.44,18,29,10
74,1,1,10,21,1,18,0.44,18,29,10
75,1,1,10,19,1,18,0.44,18,29,10
76,1,1,10,24,1,18,0.44,18,29,10
77,1,1,10,25,1,18,0.44,18,29,10
78,1,1,10,7,1,18,0.44,18,29,10
79,1,1,10,28,1,18,0.44,18,29,10
80,1,1,10,22,1,18,0.44,18,29,10
81,1,1,10,18,1,18,0.44,18,29,10
82,1,1,10,17,1,18,0.44,18,29,10
83,1,1,10,15,1,18,0.44,18,29,10
84,1,1,10,3,1,18,0.44,18,29,10
85,1,1,10,12,1,18,0.44,18,29,10
86,1,1,10,11,1,18,0.44,18,29,10
87,1,1,10,13,1,18,0.44,18,29,10
88,1,1,10,14,1,18,0.44,18,29,10
89,1,1,10,2,1,18,0.44,18,29,10
90,1,1,10,8,1,18,0.44,18,29,10
91,1,1,10,10,1,13,0.88,20,74,24
92,1,1,10,29,1,13,0.88,20,74,24
93,1,1,10,9,1,13,0.88,20,74,24
94,1,1,10,27,1,13,0.88,20,74,24
95,1,1,10,30,1,13,0.88,20,74,24
96,1,1,10,1,1,13,0.88,20,74,24
97,1,1,10,4,1,13,0.88,20,74,24
98,1,1,10,20,1,13,0.88,20,74,24
99,1,1,10,26,1,13,0.88,20,74,24
100,1,1,10,23,1,13,0.88,20,74,24
101,1,1,10,6,1,13,0.88,20,74,24
102,1,1,10,5,1,13,0.88,20,74,24
103,1,1,10,16,1,13,0.88,20,74,24
104,1,1,10,21,1,13,0.88,20,74,24
105,1,1,10,19,1,13,0.88,20,74,24
106,1,1,10,24,1,13,0.88,20,74,24
107,1,1,10,25,1,13,0.88,20,74,24
108,1,1,10,7,1,13,0.88,20,74,24
109,1,1,10,28,1,13,0.88,20,74,24
110,1,1,10,22,1,13,0.88,20,74,24
111,1,1,10,18,1,13,0.88,20,74,24
112,1,1,10,17,1,13,0.88,20,74,24
113,1,1,10,15,1,13,0.88,20,74,24
114,1,1,10,3,1,13,0.88,20,74,24
115,1,1,10,12,1,13,0.88,20,74,24
116,1,1,10,11,1,13,0.88,20,74,24
117,1,1,10,13,1,13,0.88,20,74,24
118,1,1,10,14,1,13,0.88,20,74,24
119,1,1,10,2,1,13,0.88,20,74,24
120,1,1,10,8,1,13,0.88,20,74,24
121,1,1,10,10,1,19,0.03,10,40,20
122,1,1,10,29,1,19,0.03,10,40,20
123,1,1,10,9,1,19,0.03,10,40,20
124,1,1,10,27,1,19,0.03,10,40,20
125,1,1,10,30,1,19,0.03,10,40,20
126,1,1,10,1,1,19,0.03,10,40,20
127,1,1,10,4,1,19,0.03,10,40,20
128,1,1,10,20,1,19,0.03,10,40,20
129,1,1,10,26,1,19,0.03,10,40,20
130,1,1,10,23,1,19,0.03,10,40,20
131,1,1,10,6,1,19,0.03,10,40,20
132,1,1,10,5,1,19,0.03,10,40,20
133,1,1,10,16,1,19,0.03,10,40,20
134,1,1,10,21,1,19,0.03,10,40,20
135,1,1,10,19,1,19,0.03,10,40,20
136,1,1,10,24,1,19,0.03,10,40,20
137,1,1,10,25,1,19,0.03,10,40,20
138,1,1,10,7,1,19,0.03,10,40,20
139,1,1,10,28,1,19,0.03,10,40,20
140,1,1,10,22,1,19,0.03,10,40,20
141,1,1,10,18,1,19,0.03,10,40,20
142,1,1,10,17,1,19,0.03,10,40,20
143,1,1,10,15,1,19,0.03,10,40,20
144,1,1,10,3,1,19,0.03,10,40,20
145,1,1,10,12,1,19,0.03,10,40,20
146,1,1,10,11,1,19,0.03,10,40,20
147,1,1,10,13,1,19,0.03,10,40,20
148,1,1,10,14,1,19,0.03,10,40,20
149,1,1,10,2,1,19,0.03,10,40,20
150,1,1,10,8,1,19,0.03,10,40,20
151,1,1,10,10,1,19,0.94,7,51,17
152,1,1,10,29,1,19,0.94,7,51,17
153,1,1,10,9,1,19,0.94,7,51,17
154,1,1,10,27,1,19,0.94,7,51,17
155,1,1,10,30,1,19,0.94,7,51,17
156,1,1,10,1,1,19,0.94,7,51,17
157,1,1,10,4,1,19,0.94,7,51,17
158,1,1,10,20,1,19,0.94,7,51,17
159,1,1,10,26,1,19,0.94,7,51,17
160,1,1,10,23,1,19,0.94,7,51,17
161,1,1,10,6,1,19,0.94,7,51,17
162,1,1,10,5,1,19,0.94,7,51,17
163,1,1,10,16,1,19,0.94,7,51,17
164,1,1,10,21,1,19,0.94,7,51,17
165,1,1,10,19,1,19,0.94,7,51,17
166,1,1,10,24,1,19,0.94,7,51,17
167,1,1,10,25,1,19,0.94,7,51,17
168,1,1,10,7,1,19,0.94,7,51,17
169,1,1,10,28,1,19,0.94,7,51,17
170,1,1,10,22,1,19,0.94,7,51,17
171,1,1,10,18,1,19,0.94,7,51,17
172,1,1,10,17,1,19,0.94,7,51,17
173,1,1,10,15,1,19,0.94,7,51,17
174,1,1,10,3,1,19,0.94,7,51,17
175,1,1,10,12,1,19,0.94,7,51,17
176,1,1,10,11,1,19,0.94,7,51,17
177,1,1,10,13,1,19,0.94,7,51,17
178,1,1,10,14,1,19,0.94,7,51,17
179,1,1,10,2,1,19,0.94,7,51,17
180,1,1,10,8,1,19,0.94,7,51,17
181,1,1,10,10,1,15,0.47,19,46,10
182,1,1,10,29,1,15,0.47,19,46,10
183,1,1,10,9,1,15,0.47,19,46,10
184,1,1,10,27,1,15,0.47,19,46,10
185,1,1,10,30,1,15,0.47,19,46,10
186,1,1,10,1,1,15,0.47,19,46,10
187,1,1,10,4,1,15,0.47,19,46,10
188,1,1,10,20,1,15,0.47,19,46,10
189,1,1,10,26,1,15,0.47,19,46,10
190,1,1,10,23,1,15,0.47,19,46,10
191,1,1,10,6,1,15,0.47,19,46,10
192,1,1,10,5,1,15,0.47,19,46,10
193,1,1,10,16,1,15,0.47,19,46,10
194,1,1,10,21,1,15,0.47,19,46,10
195,1,1,10,19,1,15,0.47,19,46,10
196,1,1,10,24,1,15,0.47,19,46,10
197,1,1,10,25,1,15,0.47,19,46,10
198,1,1,10,7,1,15,0.47,19,46,10
199,1,1,10,28,1,15,0.47,19,46,10
200,1,1,10,22,1,15,0.47,19,46,10
201,1,1,10,18,1,15,0.47,19,46,10
202,1,1,10,17,1,15,0.47,19,46,10
203,1,1,10,15,1,15,0.47,19,46,10
204,1,1,10,3,1,15,0.47,19,46,10
205,1,1,10,12,1,15,0.47,19,46,10
206,1,1,10,11,1,15,0.47,19,46,10
207,1,1,10,13,1,15,0.47,19,46,10
208,1,1,10,14,1,15,0.47,19,46,10
209,1,1,10,2,1,15,0.47,19,46,10
210,1,1,10,8,1,15,0.47,19,46,10
211,1,1,10,10,1,12,0.69,19,63,24
212,1,1,10,29,1,12,0.69,19,63,24
213,1,1,10,9,1,12,0.69,19,63,24
214,1,1,10,27,1,12,0.69,19,63,24
215,1,1,10,30,1,12,0.69,19,63,24
216,1,1,10,1,1,12,0.69,19,63,24
217,1,1,10,4,1,12,0.69,19,63,24
218,1,1,10,20,1,12,0.69,19,63,24
219,1,1,10,26,1,12,0.69,19,63,24
220,1,1,10,23,1,12,0.69,19,63,24
221,1,1,10,6,1,12,0.69,19,63,24
222,1,1,10,5,1,12,0.69,19,63,24
223,1,1,10,16,1,12,0.69,19,63,24
224,1,1,10,21,1,12,0.69,19,63,24
225,1,1,10,19,1,12,0.69,19,63,24
226,1,1,10,24,1,12,0.69,19,63,24
227,1,1,10,25,1,12,0.69,19,63,24
228,1,1,10,7,1,12,0.69,19,63,24
229,1,1,10,28,1,12,0.69,19,63,24
230,1,1,10,22,1,12,0.69,19,63,24
231,1,1,10,18,1,12,0.69,19,63,24
232,1,1,10,17,1,12,0.69,19,63,24
233,1,1,10,15,1,12,0.69,19,63,24
234,1,1,10,3,1,12,0.69,19,63,24
235,1,1,10,12,1,12,0.69,19,63,24
236,1,1,10,11,1,12,0.69,19,63,24
237,1,1,10,13,1,12,0.69,19,63,24
238,1,1,10,14,1,12,0.69,19,63,24
239,1,1,10,2,1,12,0.69,19,63,24
240,1,1,10,8,1,12,0.69,19,63,24
241,1,1,10,10,1,14,0.25,5,96,21
242,1,1,10,29,1,14,0.25,5,96,21
243,1,1,10,9,1,14,0.25,5,96,21
244,1,1,10,27,1,14,0.25,5,96,21
245,1,1,10,30,1,14,0.25,5,96,21
246,1,1,10,1,1,14,0.25,5,96,21
247,1,1,10,4,1,14,0.25,5,96,21
248,1,1,10,20,1,14,0.25,5,96,21
249,1,1,10,26,1,14,0.25,5,96,21
250,1,1,10,23,1,14,0.25,5,96,21
251,1,1,10,6,1,14,0.25,5,96,21
252,1,1,10,5,1,14,0.25,5,96,21
253,1,1,10,16,1,14,0.25,5,96,21
254,1,1,10,21,1,14,0.25,5,96,21
255,1,1,10,19,1,14,0.25,5,96,21
256,1,1,10,24,1,14,0.25,5,96,21
257,1,1,10,25,1,14,0.25,5,96,21
258,1,1,10,7,1,14,0.25,5,96,21
259,1,1,10,28,1,14,0.25,5,96,21
260,1,1,10,22,1,14,0.25,5,96,21
261,1,1,10,18,1,14,0.25,5,96,21
262,1,1,10,17,1,14,0.25,5,96,21
263,1,1,10,15,1,14,0.25,5,96,21
264,1,1,10,3,1,14,0.25,5,96,21
265,1,1,10,12,1,14,0.25,5,96,21
266,1,1,10,11,1,14,0.25,5,96,21
267,1,1,10,13,1,14,0.25,5,96,21
268,1,1,10,14,1,14,0.25,5,96,21
269,1,1,10,2,1,14,0.25,5,96,21
270,1,1,10,8,1,14,0.25,5,96,21
271,1,1,10,10,1,16,0.66,6,124,13
272,1,1,10,29,1,16,0.66,6,124,13
273,1,1,10,9,1,16,0.66,6,124,13
274,1,1,10,27,1,16,0.66,6,124,13
275,1,1,10,30,1,16,0.66,6,124,13
276,1,1,10,1,1,16,0.66,6,124,13
277,1,1,10,4,1,16,0.66,6,124,13
278,1,1,10,20,1,16,0.66,6,124,13
279,1,1,10,26,1,16,0.66,6,124,13
280,1,1,10,23,1,16,0.66,6,124,13
281,1,1,10,6,1,16,0.66,6,124,13
282,1,1,10,5,1,16,0.66,6,124,13
283,1,1,10,16,1,16,0.66,6,124,13
284,1,1,10,21,1,16,0.66,6,124,13
285,1,1,10,19,1,16,0.66,6,124,13
286,1,1,10,24,1,16,0.66,6,124,13
287,1,1,10,25,1,16,0.66,6,124,13
288,1,1,10,7,1,16,0.66,6,124,13
289,1,1,10,28,1,16,0.66,6,124,13
290,1,1,10,22,1,16,0.66,6,124,13
291,1,1,10,18,1,16,0.66,6,124,13
292,1,1,10,17,1,16,0.66,6,124,13
293,1,1,10,15,1,16,0.66,6,124,13
294,1,1,10,3,1,16,0.66,6,124,13
295,1,1,10,12,1,16,0.66,6,124,13
296,1,1,10,11,1,16,0.66,6,124,13
297,1,1,10,13,1,16,0.66,6,124,13
298,1,1,10,14,1,16,0.66,6,124,13
299,1,1,10,2,1,16,0.66,6,124,13
300,1,1,10,8,1,16,0.66,6,124,13
301,1,1,10,10,1,15,0.22,15,174,15
302,1,1,10,29,1,15,0.22,15,174,15
303,1,1,10,9,1,15,0.22,15,174,15
304,1,1,10,27,1,15,0.22,15,174,15
305,1,1,10,30,1,15,0.22,15,174,15
306,1,1,10,1,1,15,0.22,15,174,15
307,1,1,10,4,1,15,0.22,15,174,15
308,1,1,10,20,1,15,0.22,15,174,15
309,1,1,10,26,1,15,0.22,15,174,15
310,1,1,10,23,1,15,0.22,15,174,15
311,1,1,10,6,1,15,0.22,15,174,15
312,1,1,10,5,1,15,0.22,15,174,15
313,1,1,10,16,1,15,0.22,15,174,15
314,1,1,10,21,1,15,0.22,15,174,15
315,1,1,10,19,1,15,0.22,15,174,15
316,1,1,10,24,1,15,0.22,15,174,15
317,1,1,10,25,1,15,0.22,15,174,15
318,1,1,10,7,1,15,0.22,15,174,15
319,1,1,10,28,1,15,0.22,15,174,15
320,1,1,10,22,1,15,0.22,15,174,15
321,1,1,10,18,1,15,0.22,15,174,15
322,1,1,10,17,1,15,0.22,15,174,15
323,1,1,10,15,1,15,0.22,15,174,15
324,1,1,10,3,1,15,0.22,15,174,15
325,1,1,10,12,1,15,0.22,15,174,15
326,1,1,10,11,1,15,0.22,15,174,15
327,1,1,10,13,1,15,0.22,15,174,15
328,1,1,10,14,1,15,0.22,15,174,15
329,1,1,10,2,1,15,0.22,15,174,15
330,1,1,10,8,1,15,0.22,15,174,15
331,1,1,10,10,1,16,0.72,13,169,21
332,1,1,10,29,1,16,0.72,13,169,21
333,1,1,10,9,1,16,0.72,13,169,21
334,1,1,10,27,1,16,0.72,13,169,21
335,1,1,10,30,1,16,0.72,13,169,21
336,1,1,10,1,1,16,0.72,13,169,21
337,1,1,10,4,1,16,0.72,13,169,21
338,1,1,10,20,1,16,0.72,13,169,21
339,1,1,10,26,1,16,0.72,13,169,21
340,1,1,10,23,1,16,0.72,13,169,21
341,1,1,10,6,1,16,0.72,13,169,21
342,1,1,10,5,1,16,0.72,13,169,21
343,1,1,10,16,1,16,0.72,13,169,21
344,1,1,10,21,1,16,0.72,13,169,21
345,1,1,10,19,1,16,0.72,13,169,21
346,1,1,10,24,1,16,0.72,13,169,21
347,1,1,10,25,1,16,0.72,13,169,21
348,1,1,10,7,1,16,0.72,13,169,21
349,1,1,10,28,1,16,0.72,13,169,21
350,1,1,10,22,1,16,0.72,13,169,21
351,1,1,10,18,1,16,0.72,13,169,21
352,1,1,10,17,1,16,0.72,13,169,21
353,1,1,10,15,1,16,0.72,13,169,21
354,1,1,10,3,1,16,0.72,13,169,21
355,1,1,10,12,1,16,0.72,13,169,21
356,1,1,10,11,1,16,0.72,13,169,21
357,1,1,10,13,1,16,0.72,13,169,21
358,1,1,10,14,1,16,0.72,13,169,21
359,1,1,10,2,1,16,0.72,13,169,21
360,1,1,10,8,1,16,0.72,13,169,21
361,1,1,10,10,1,13,0.16,5,102,19
362,1,1,10,29,1,13,0.16,5,102,19
363,1,1,10,9,1,13,0.16,5,102,19
364,1,1,10,27,1,13,0.16,5,102,19
365,1,1,10,30,1,13,0.16,5,102,19
366,1,1,10,1,1,13,0.16,5,102,19
367,1,1,10,4,1,13,0.16,5,102,19
368,1,1,10,20,1,13,0.16,5,102,19
369,1,1,10,26,1,13,0.16,5,102,19
370,1,1,10,23,1,13,0.16,5,102,19
371,1,1,10,6,1,13,0.16,5,102,19
372,1,1,10,5,1,13,0.16,5,102,19
373,1,1,10,16,1,13,0.16,5,102,19
374,1,1,10,21,1,13,0.16,5,102,19
375,1,1,10,19,1,13,0.16,5,102,19
376,1,1,10,24,1,13,0.16,5,102,19
377,1,1,10,25,1,13,0.16,5,102,19
378,1,1,10,7,1,13,0.16,5,102,19
379,1,1,10,28,1,13,0.16,5,102,19
380,1,1,10,22,1,13,0.16,5,102,19
381,1,1,10,18,1,13,0.16,5,102,19
382,1,1,10,17,1,13,0.16,5,102,19
383,1,1,10,15,1,13,0.16,5,102,19
384,1,1,10,3,1,13,0.16,5,102,19
385,1,1,10,12,1,13,0.16,5,102,19
386,1,1,10,11,1,13,0.16,5,102,19
387,1,1,10,13,1,13,0.16,5,102,19
388,1,1,10,14,1,13,0.16,5,102,19
389,1,1,10,2,1,13,0.16,5,102,19
390,1,1,10,8,1,13,0.16,5,102,19
391,1,1,10,10,1,17,0.59,8,158,12
392,1,1,10,29,1,17,0.59,8,158,12
393,1,1,10,9,1,17,0.59,8,158,12
394,1,1,10,27,1,17,0.59,8,158,12
395,1,1,10,30,1,17,0.59,8,158,12
396,1,1,10,1,1,17,0.59,8,158,12
397,1,1,10,4,1,17,0.59,8,158,12
398,1,1,10,20,1,17,0.59,8,158,12
399,1,1,10,26,1,17,0.59,8,158,12
400,1,1,10,23,1,17,0.59,8,158,12
401,1,1,10,6,1,17,0.59,8,158,12
402,1,1,10,5,1,17,0.59,8,158,12
403,1,1,10,16,1,17,0.59,8,158,12
404,1,1,10,21,1,17,0.59,8,158,12
405,1,1,10,19,1,17,0.59,8,158,12
406,1,1,10,24,1,17,0.59,8,158,12
407,1,1,10,25,1,17,0.59,8,158,12
408,1,1,10,7,1,17,0.59,8,158,12
409,1,1,10,28,1,17,0.59,8,158,12
410,1,1,10,22,1,17,0.59,8,158,12
411,1,1,10,18,1,17,0.59,8,158,12
412,1,1,10,17,1,17,0.59,8,158,12
413,1,1,10,15,1,17,0.59,8,158,12
414,1,1,10,3,1,17,0.59,8,158,12
415,1,1,10,12,1,17,0.59,8,158,12
416,1,1,10,11,1,17,0.59,8,158,12
417,1,1,10,13,1,17,0.59,8,158,12
418,1,1,10,14,1,17,0.59,8,158,12
419,1,1,10,2,1,17,0.59,8,158,12
420,1,1,10,8,1,17,0.59,8,158,12
421,1,1,10,10,1,14,0.19,17,163,16
422,1,1,10,29,1,14,0.19,17,163,16
423,1,1,10,9,1,14,0.19,17,163,16
424,1,1,10,27,1,14,0.19,17,163,16
425,1,1,10,30,1,14,0.19,17,163,16
426,1,1,10,1,1,14,0.19,17,163,16
427,1,1,10,4,1,14,0.19,17,163,16
428,1,1,10,20,1,14,0.19,17,163,16
429,1,1,10,26,1,14,0.19,17,163,16
430,1,1,10,23,1,14,0.19,17,163,16
431,1,1,10,6,1,14,0.19,17,163,16
432,1,1,10,5,1,14,0.19,17,163,16
433,1,1,10,16,1,14,0.19,17,163,16
434,1,1,10,21,1,14,0.19,17,163,16
435,1,1,10,19,1,14,0.19,17,163,16
436,1,1,10,24,1,14,0.19,17,163,16
437,1,1,10,25,1,14,0.19,17,163,16
438,1,1,10,7,1,14,0.19,17,163,16
439,1,1,10,28,1,14,0.19,17,163,16
440,1,1,10,22,1,14,0.19,17,163,16
441,1,1,10,18,1,14,0.19,17,163,16
442,1,1,10,17,1,14,0.19,17,163,16
443,1,1,10,15,1,14,0.19,17,163,16
444,1,1,10,3,1,14,0.19,17,163,16
445,1,1,10,12,1,14,0.19,17,163,16
446,1,1,10,11,1,14,0.19,17,163,16
447,1,1,10,13,1,14,0.19,17,163,16
448,1,1,10,14,1,14,0.19,17,163,16
449,1,1,10,2,1,14,0.19,17,163,16
450,1,1,10,8,1,14,0.19,17,163,16
451,1,1,10,10,1,17,0.63,12,180,22
452,1,1,10,29,1,17,0.63,12,180,22
453,1,1,10,9,1,17,0.63,12,180,22
454,1,1,10,27,1,17,0.63,12,180,22
455,1,1,10,30,1,17,0.63,12,180,22
456,1,1,10,1,1,17,0.63,12,180,22
457,1,1,10,4,1,17,0.63,12,180,22
458,1,1,10,20,1,17,0.63,12,180,22
459,1,1,10,26,1,17,0.63,12,180,22
460,1,1,10,23,1,17,0.63,12,180,22
461,1,1,10,6,1,17,0.63,12,180,22
462,1,1,10,5,1,17,0.63,12,180,22
463,1,1,10,16,1,17,0.63,12,180,22
464,1,1,10,21,1,17,0.63,12,180,22
465,1,1,10,19,1,17,0.63,12,180,22
466,1,1,10,24,1,17,0.63,12,180,22
467,1,1,10,25,1,17,0.63,12,180,22
468,1,1,10,7,1,17,0.63,12,180,22
469,1,1,10,28,1,17,0.63,12,180,22
470,1,1,10,22,1,17,0.63,12,180,22
471,1,1,10,18,1,17,0.63,12,180,22
472,1,1,10,17,1,17,0.63,12,180,22
473,1,1,10,15,1,17,0.63,12,180,22
474,1,1,10,3,1,17,0.63,12,180,22
475,1,1,10,12,1,17,0.63,12,180,22
476,1,1,10,11,1,17,0.63,12,180,22
477,1,1,10,13,1,17,0.63,12,180,22
478,1,1,10,14,1,17,0.63,12,180,22
479,1,1,10,2,1,17,0.63,12,180,22
480,1,1,10,8,1,17,0.63,12,180,22
481,1,1,10,10,1,12,0.5,11,91,18
482,1,1,10,29,1,12,0.5,11,91,18
483,1,1,10,9,1,12,0.5,11,91,18
484,1,1,10,27,1,12,0.5,11,91,18
485,1,1,10,30,1,12,0.5,11,91,18
486,1,1,10,1,1,12,0.5,11,91,18
487,1,1,10,4,1,12,0.5,11,91,18
488,1,1,10,20,1,12,0.5,11,91,18
489,1,1,10,26,1,12,0.5,11,91,18
